,returns
2019-03-14,-0.010561932
2019-03-15,0.010599922
2019-03-18,0.0014912408
2019-03-19,0.002040594
2019-03-20,-0.0073188804
2019-03-21,0.018558796
2019-03-22,-0.038010165
2019-03-25,-0.00420854
2019-03-26,0.011920668
2019-03-27,-0.011984362
2019-03-28,0.004051229
2019-03-29,0.01078838
2019-04-01,0.018907452
2019-04-02,-0.007173414
2019-04-03,0.022901423
2019-04-04,0.008467371
2019-04-05,-0.0018163391
2019-04-08,0.001319092
2019-04-09,-0.01369396
2019-04-10,0.009203167
2019-04-11,-0.0013895622
2019-04-12,0.012637187
2019-04-15,-0.0034691454
2019-04-16,0.016810797
2019-04-17,0.008875065
2019-04-18,0.014923497
2019-04-22,0.0033118734
2019-04-23,0.012203091
2019-04-24,0.008866714
2019-04-25,-0.025163464
2019-04-26,-0.029792212
2019-04-29,-0.003637664
2019-04-30,0.021339927
2019-05-01,-0.007257772
2019-05-02,0.0059071574
2019-05-03,0.019326378
2019-05-06,-0.010076769
2019-05-07,-0.023222364
2019-05-08,-0.014307077
2019-05-09,-0.014134489
2019-05-10,-2.9067975e-05
2019-05-13,-0.04128529
2019-05-14,0.0100349
2019-05-15,0.008181938
2019-05-16,0.0021592411
2019-05-17,-0.02717463
2019-05-20,-0.010099752
2019-05-21,0.022852134
2019-05-22,-0.0059817713
2019-05-23,-0.011712041
2019-05-24,-0.000414251
2019-05-28,-0.014409853
2019-05-29,0.0027988062
2019-05-30,0.00066489587
2019-05-31,-0.009671319
2019-06-03,0.0026545897
2019-06-04,0.027069949
2019-06-05,0.0012000857
2019-06-06,0.0052966485
2019-06-07,0.011974486
2019-06-10,0.018424096
2019-06-11,-0.0010667915
2019-06-12,0.002007384
2019-06-13,0.0042550554
2019-06-14,-0.022473536
2019-06-17,-0.005862065
2019-06-18,0.011794393
2019-06-19,0.0017347601
2019-06-20,0.017407661
2019-06-21,-0.012601323
2019-06-24,0.00020407993
2019-06-25,-0.010883368
2019-06-26,0.0035053059
2019-06-27,0.008588368
2019-06-28,0.0034727526
