,returns
2019-09-25,0.015708894
2019-09-26,0.003403667
2019-09-27,-0.0004400924
2019-09-30,0.008467233
2019-10-01,-0.016937189
2019-10-02,-0.015950823
2019-10-03,0.008324379
2019-10-04,0.0143661415
2019-10-07,8.1049046e-05
2019-10-08,-0.008996841
2019-10-09,0.0101444125
2019-10-10,0.008588232
2019-10-11,0.012832219
2019-10-14,0.0013682486
2019-10-15,-8.625793e-07
2019-10-16,-0.0059202397
2019-10-17,-0.001415937
2019-10-18,-0.0041046464
2019-10-21,0.0020875891
2019-10-22,-0.01018362
2019-10-23,-0.0075084744
2019-10-24,0.020033456
2019-10-25,0.0006618924
2019-10-28,0.008677564
2019-10-29,-0.006877874
2019-10-30,0.0021201957
2019-10-31,-0.010293089
2019-11-01,0.002771914
2019-11-04,0.009778081
2019-11-05,0.0073868055
2019-11-06,-0.0012421883
2019-11-07,0.007134797
2019-11-08,0.0007222984
2019-11-11,0.000947005
2019-11-12,-0.003512925
2019-11-13,0.0018646156
2019-11-14,-0.00050283945
2019-11-15,0.008611387
2019-11-18,0.0021371199
2019-11-19,-0.002798359
2019-11-20,-0.0066712853
2019-11-21,-0.0044356487
2019-11-22,0.007470892
2019-11-25,0.003302794
2019-11-26,0.0012469421
2019-11-27,0.0041538794
2019-11-29,-0.0063976403
2019-12-02,-0.011300266
2019-12-03,-0.013552357
2019-12-04,0.0013330537
2019-12-05,0.0035078418
2019-12-06,0.008059359
2019-12-09,-0.004869093
2019-12-10,-0.0019241034
2019-12-11,-0.008449412
2019-12-12,0.007325361
2019-12-13,-0.008490765
2019-12-16,0.0036038093
2019-12-17,-0.002724581
2019-12-18,-0.002764211
2019-12-19,0.0065220604
2019-12-20,0.0041826554
2019-12-23,0.0074075456
2019-12-24,-0.0038678986
2019-12-26,0.0013244245
2019-12-27,-0.0045811567
2019-12-30,-0.0065723415
2019-12-31,0.0008811168
2020-01-02,0.014464678
2020-01-03,-0.006626672
2020-01-06,-0.001968366
2020-01-07,0.0019872459
2020-01-08,0.00087073015
2020-01-09,-0.00031790836
2020-01-10,-0.005301891
2020-01-13,0.004036071
2020-01-14,0.00828082
2020-01-15,0.005423213
2020-01-16,0.006107984
2020-01-17,-0.0011276719
2020-01-21,-0.015951049
2020-01-22,-0.0021557284
2020-01-23,0.019017922
2020-01-24,0.007948549
2020-01-27,-0.011186088
2020-01-28,0.017090634
2020-01-29,-0.009619504
2020-01-30,-0.015231974
2020-01-31,-0.0163622
2020-02-03,0.012108576
2020-02-04,0.012906247
2020-02-05,0.013624391
2020-02-06,0.007494946
2020-02-07,-0.0069163204
2020-02-10,0.0038549136
2020-02-11,0.0058205975
2020-02-12,0.014739721
2020-02-13,0.00048360752
2020-02-14,-0.005123814
2020-02-18,-0.0076821125
2020-02-19,-0.0040794397
2020-02-20,-0.0014685915
2020-02-21,-0.012056174
2020-02-24,-0.042142093
2020-02-25,-0.062499646
2020-02-26,-0.008802897
2020-02-27,-0.027544558
2020-02-28,-0.019338869
2020-03-02,0.036037743
2020-03-03,-0.02704262
2020-03-04,0.030831244
2020-03-05,-0.028282052
2020-03-06,-0.017517388
2020-03-09,-0.038308315
2020-03-10,0.053238995
2020-03-11,-0.055165716
2020-03-12,-0.109365486
2020-03-13,0.10053895
2020-03-16,-0.109981135
2020-03-17,0.10928841
2020-03-18,0.0055220053
2020-03-19,-0.056396734
2020-03-20,-0.0056687538
2020-03-23,-0.060202427
2020-03-24,0.101336546
2020-03-25,-0.0018305238
2020-03-26,0.07755071
2020-03-27,-0.005798557
2020-03-30,0.041712094
2020-03-31,-0.027986273
2020-04-01,-0.011835757
2020-04-02,0.030304449
2020-04-03,-0.0017831228
2020-04-06,0.045119315
2020-04-07,-0.0114183165
2020-04-08,0.012708393
2020-04-09,0.027179927
2020-04-13,-0.021015327
2020-04-14,0.026729804
2020-04-15,-0.013300961
2020-04-16,0.01441901
2020-04-17,0.018684052
2020-04-20,-0.011536973
2020-04-21,-0.03841857
