,returns
2019-07-26,0.007895291
2019-07-29,0.00068434305
2019-07-30,0.015228514
2019-07-31,-0.012108701
2019-08-01,-0.02345497
2019-08-02,-0.007321804
2019-08-05,-0.031642985
2019-08-06,-0.0049264487
2019-08-07,-0.0015373472
2019-08-08,0.019920083
2019-08-09,-0.009574864
2019-08-12,-0.018104376
2019-08-13,0.0031310443
2019-08-14,-0.029434133
2019-08-15,-0.014394542
2019-08-16,0.021744173
2019-08-19,0.020541027
2019-08-20,-0.003415484
2019-08-21,-0.0031267074
2019-08-22,-0.001725672
2019-08-23,-0.034508325
2019-08-26,0.011077784
2019-08-27,-0.024613159
2019-08-28,0.015158853
2019-08-29,0.0246532
2019-08-30,0.008103552
2019-09-03,-0.02064889
2019-09-04,0.009606895
2019-09-05,0.014212441
2019-09-06,-0.004737737
2019-09-09,0.030973403
2019-09-10,0.018460717
2019-09-11,0.022969095
2019-09-12,-0.0053488696
2019-09-13,0.0036535284
2019-09-16,0.0028802403
2019-09-17,-0.014071656
2019-09-18,-0.007524251
2019-09-19,-0.0057314835
2019-09-20,0.006409047
2019-09-23,-0.0029605422
2019-09-24,-0.016737534
2019-09-25,0.026505487
2019-09-26,-0.001992706
2019-09-27,0.0039403085
2019-09-30,-0.002733296
2019-10-01,-0.023582544
2019-10-02,-0.012791728
2019-10-03,-0.011459671
2019-10-04,0.0030971346
2019-10-07,0.006778159
2019-10-08,-0.019269783
2019-10-09,0.0039931173
2019-10-10,0.010823421
2019-10-11,0.02061837
2019-10-14,-0.00052482553
2019-10-15,0.01019978
2019-10-16,0.008301591
2019-10-17,0.014501793
2019-10-18,-0.0025509717
2019-10-21,0.00792949
2019-10-22,0.009153644
2019-10-23,-0.0035120728
2019-10-24,-0.008738388
2019-10-25,0.016975377
2019-10-28,0.000431824
2019-10-29,0.01109038
2019-10-30,-0.014526696
2019-10-31,-0.024257971
2019-11-01,0.020568334
2019-11-04,0.028638043
2019-11-05,0.011611782
2019-11-06,-0.00074531406
2019-11-07,0.006844292
2019-11-08,-0.0022569913
2019-11-11,-0.009040958
2019-11-12,-0.001816581
2019-11-13,-0.0043897936
2019-11-14,0.0018484583
2019-11-15,0.0056593064
2019-11-18,-0.0040192977
2019-11-19,0.0008299489
2019-11-20,-0.0058620996
2019-11-21,3.815454e-05
2019-11-22,0.0077730417
2019-11-25,0.013865266
2019-11-26,-0.004269181
2019-11-27,0.005970194
2019-11-29,-0.0108532915
2019-12-02,-0.0070285215
2019-12-03,-0.0057690833
2019-12-04,0.009307908
2019-12-05,0.05602713
2019-12-06,0.008674735
2019-12-09,0.0015652115
2019-12-10,-0.00021338752
2019-12-11,-0.007926022
2019-12-12,0.0059723305
2019-12-13,-0.026055733
2019-12-16,0.008508718
2019-12-17,0.00081411516
2019-12-18,-0.0047104685
2019-12-19,-0.004133328
2019-12-20,-0.0025513787
2019-12-23,-0.010550249
2019-12-24,0.0014969687
2019-12-26,0.00017444353
2019-12-27,-0.0031783143
2019-12-30,-0.0012936816
2019-12-31,0.0086582685
2020-01-02,-0.0015253713
2020-01-03,-0.0052243536
2020-01-06,-0.0024301924
2020-01-07,0.02154705
2020-01-08,0.002050914
2020-01-09,0.00903159
2020-01-10,0.0061995834
2020-01-13,0.006789786
2020-01-14,0.020520754
2020-01-15,0.009524825
2020-01-16,0.013696661
2020-01-17,-0.005424548
2020-01-21,8.9169946e-05
2020-01-22,-0.011177474
2020-01-23,-0.0022236188
2020-01-24,-0.0066899667
2020-01-27,-0.01011081
2020-01-28,0.0062997546
2020-01-29,-0.007689302
2020-01-30,0.005241298
2020-01-31,-0.033709813
2020-02-03,0.014771523
2020-02-04,-0.0011674119
2020-02-05,0.025765965
2020-02-06,0.017894287
2020-02-07,-0.019332407
2020-02-10,-0.004297171
2020-02-11,0.006390163
2020-02-12,0.0065239454
2020-02-13,-0.0007278656
2020-02-14,-0.0071002617
2020-02-18,-0.0035083767
2020-02-19,0.011324674
2020-02-20,-0.010755052
2020-02-21,-0.0046803956
2020-02-24,-0.00540437
2020-02-25,-0.011972673
2020-02-26,-0.029190682
2020-02-27,-0.01776468
2020-02-28,-0.00069328723
2020-03-02,0.025527168
2020-03-03,-0.037558306
2020-03-04,0.030853532
2020-03-05,-0.079417095
2020-03-06,-0.014175665
2020-03-09,-0.12304371
2020-03-10,0.019389646
2020-03-11,-0.09758487
2020-03-12,-0.117129624
2020-03-13,0.110658936
2020-03-16,-0.19168341
2020-03-17,0.07179904
2020-03-18,-0.013459966
2020-03-19,-0.017586533
2020-03-20,-0.12857294
2020-03-23,-0.017107777
2020-03-24,0.16967292
2020-03-25,-0.003731716
2020-03-26,0.03468379
2020-03-27,-0.12862027
2020-03-30,0.019186303
2020-03-31,0.0051496476
2020-04-01,-0.06089359
2020-04-02,-0.01772673
2020-04-03,-0.00449833
2020-04-06,0.058447096
2020-04-07,0.016199484
2020-04-08,0.09373185
2020-04-09,0.07216159
2020-04-13,-0.04739695
2020-04-14,0.006643811
2020-04-15,-0.07242948
2020-04-16,-0.0019997791
2020-04-17,0.0616033
2020-04-20,-0.0060102427
2020-04-21,-0.025327612
2020-04-22,0.038798694
2020-04-23,-0.035150897
2020-04-24,0.017637435
2020-04-27,0.0637498
2020-04-28,0.0599212
2020-04-29,0.102593616
2020-04-30,-0.04943579
2020-05-01,-0.0824261
2020-05-04,-0.009771066
2020-05-05,-0.0074926
2020-05-06,-0.013220221
2020-05-07,0.026979862
2020-05-08,0.05906921
2020-05-11,-0.034804605
2020-05-12,-0.07502094
2020-05-13,-0.05630477
2020-05-14,0.0022478078
2020-05-15,0.0088434685
2020-05-18,0.10025123
2020-05-19,-0.001713657
2020-05-20,0.02210333
2020-05-21,-0.001646626
2020-05-22,-0.0033864402
2020-05-26,0.08510047
2020-05-27,0.05556435
2020-05-28,-0.011218916
2020-05-29,-0.01621761
2020-06-01,0.019905843
2020-06-02,0.01666332
2020-06-03,0.0056979572
2020-06-04,0.0079655275
2020-06-05,0.044410087
2020-06-08,0.026729753
2020-06-09,-0.07247771
2020-06-10,-0.040178187
2020-06-11,-0.0855246
2020-06-12,0.029616661
2020-06-15,0.045117725
2020-06-16,0.029203892
2020-06-17,0.0018426017
2020-06-18,-0.005708236
2020-06-19,0.00895919
2020-06-22,0.011634349
2020-06-23,0.021575311
2020-06-24,-0.02571154
2020-06-25,0.0679451
2020-06-26,0.019581096
2020-06-29,-0.00037629157
2020-06-30,-0.008180349
2020-07-01,-0.0037902324
2020-07-02,-0.007975038
2020-07-06,0.03447201
2020-07-07,-0.0133192465
2020-07-08,0.0003610059
2020-07-09,-0.0094815465
2020-07-10,0.01809032
2020-07-13,-4.532747e-05
2020-07-14,0.014881828
2020-07-15,0.049917106
2020-07-16,0.0029962687
2020-07-17,0.025429863
2020-07-20,-0.02222776
2020-07-21,0.019876163
2020-07-22,0.014747307
2020-07-23,0.002851405
2020-07-24,-0.018818084
2020-07-27,0.0043453164
2020-07-28,-0.010105662
2020-07-29,0.019106466
2020-07-30,0.021381289
2020-07-31,0.006258327
2020-08-03,0.020769708
2020-08-04,0.0107200835
2020-08-05,0.010140853
2020-08-06,-0.005716519
2020-08-07,0.0073675658
2020-08-10,0.006404216
2020-08-11,-0.010655411
2020-08-12,-0.00297946
2020-08-13,-0.010526743
2020-08-14,0.0037321115
2020-08-17,-0.009798329
2020-08-18,-0.008980132
2020-08-19,-0.002645969
2020-08-20,-0.008170906
2020-08-21,0.0041297693
2020-08-24,0.024412047
2020-08-25,0.007371569
2020-08-26,0.015152728
2020-08-27,0.009065938
2020-08-28,0.002843653
2020-08-31,-0.016968204
2020-09-01,0.0002841163
2020-09-02,-0.0012805138
2020-09-03,-0.031360697
2020-09-04,0.0050849775
2020-09-08,-0.041615948
2020-09-09,0.00868647
2020-09-10,-0.018842727
2020-09-11,-0.0042748703
2020-09-14,0.0021032905
2020-09-15,0.0023151934
2020-09-16,-0.0076485462
2020-09-17,0.0055959024
2020-09-18,-0.026580593
2020-09-21,-0.0012353435
2020-09-22,-0.017821308
2020-09-23,-0.024264421
2020-09-24,0.018348392
2020-09-25,0.0051102825
2020-09-28,0.026853533
2020-09-29,-0.017751696
2020-09-30,0.0028527065
2020-10-01,0.0016954528
2020-10-02,0.026386518
2020-10-05,0.022371434
2020-10-06,-0.0050525516
2020-10-07,0.008564319
2020-10-08,0.0174786
2020-10-09,-0.009343084
2020-10-12,0.0058101583
2020-10-13,-0.009693205
2020-10-14,0.006130676
2020-10-15,0.030734986
2020-10-16,-0.010517031
2020-10-19,-0.03011204
2020-10-20,0.0068583805
2020-10-21,0.00075065764
2020-10-22,0.030026712
2020-10-23,0.003591117
2020-10-26,-0.025911652
2020-10-27,-0.013865733
2020-10-28,-0.030475698
2020-10-29,0.00036651548
2020-10-30,-0.0051302672
2020-11-02,0.0036784676
2020-11-03,0.032601614
2020-11-04,-0.021818455
2020-11-05,0.02508125
2020-11-06,-0.0054042353
2020-11-09,0.0821045
2020-11-10,0.01518675
2020-11-11,-0.022732254
2020-11-12,-0.01495528
2020-11-13,0.025169268
2020-11-16,0.024152236
2020-11-17,-0.0046305773
2020-11-18,-0.012650759
2020-11-19,0.0035016243
2020-11-20,-0.0050076814
2020-11-23,0.0004410285
2020-11-24,0.028953614
2020-11-25,-0.024843052
2020-11-27,-0.0011940589
2020-11-30,-0.023627501
2020-12-01,0.01351852
2020-12-02,0.0456578
2020-12-03,-0.000798056
2020-12-04,0.011129906
2020-12-07,-0.005707117
2020-12-08,0.008053739
2020-12-09,-0.0028774042
2020-12-10,-0.006368804
2020-12-11,-0.0028698219
2020-12-14,-0.008028009
2020-12-15,0.015566438
2020-12-16,-0.001554289
2020-12-17,-0.0043767737
2020-12-18,-0.013993936
2020-12-21,0.0023190216
2020-12-22,-0.0049482402
2020-12-23,0.013339223
2020-12-24,-0.009709682
2020-12-28,0.0074716406
2020-12-29,-0.00750816
2020-12-30,-0.010930442
2020-12-31,-0.0095350705
2021-01-04,-0.00087729143
2021-01-05,0.018050669
2021-01-06,0.06487069
2021-01-07,0.011613858
2021-01-08,-0.0016082777
2021-01-11,0.00063187815
2021-01-12,0.01308334
2021-01-13,-0.0024090293
2021-01-14,0.031556334
2021-01-15,-0.01806084
2021-01-19,0.0027902261
2021-01-20,-0.0031805784
2021-01-21,-0.010691732
2021-01-22,0.016997471
2021-01-25,0.0062608914
2021-01-26,-0.0067520915
2021-01-27,-0.011698281
2021-01-28,-0.022926766
2021-01-29,-0.026488002
2021-02-01,0.018305775
2021-02-02,0.011065873
2021-02-03,-0.0020183455
2021-02-04,0.025590587
2021-02-05,0.0040051555
2021-02-08,0.008663867
2021-02-09,0.015472364
2021-02-10,-0.006385827
2021-02-11,0.01608854
2021-02-12,0.0033441386
2021-02-16,-0.019277623
2021-02-17,-0.0360416
2021-02-18,-0.010229537
2021-02-19,0.019308861
2021-02-22,0.013274277
2021-02-23,-0.0068694167
2021-02-24,0.016071765
2021-02-25,-0.051962234
2021-02-26,0.014565767
2021-03-01,0.04204106
2021-03-02,-0.00039456817
2021-03-03,-0.058850322
2021-03-04,-0.024697512
2021-03-05,0.04093183
2021-03-08,0.020163557
2021-03-09,0.002643967
2021-03-10,0.011134856
2021-03-11,-0.0046539465
2021-03-12,0.006629852
2021-03-15,0.015400976
2021-03-16,-0.0117850695
2021-03-17,0.033321235
2021-03-18,-0.021016024
2021-03-19,0.0024732966
2021-03-22,-0.01081302
2021-03-23,-0.026345545
2021-03-24,-0.0225037
