,returns
2019-11-26,-0.0012742404
2019-11-27,0.003688438
2019-11-29,-0.000840465
2019-12-02,-0.00984882
2019-12-03,0.0022431952
2019-12-04,0.0058238683
2019-12-05,0.0080053685
2019-12-06,0.0030095775
2019-12-09,-0.0015591084
2019-12-10,0.0006983454
2019-12-11,0.0041404758
2019-12-12,-0.0031937752
2019-12-13,0.004158642
2019-12-16,0.0068397145
2019-12-17,5.5949087e-05
2019-12-18,0.0018398495
2019-12-19,-0.0054184655
2019-12-20,0.011145759
2019-12-23,-0.0067359474
2019-12-24,0.0015638333
2019-12-26,-0.0005795591
2019-12-27,0.008656394
2019-12-30,0.0015783733
2019-12-31,0.0025282928
2020-01-02,-0.006253542
2020-01-03,0.0017028516
2020-01-06,0.0011513785
2020-01-07,0.0009639218
2020-01-08,-0.0010112061
2020-01-09,0.005251346
2020-01-10,0.0034681978
2020-01-13,0.009289034
2020-01-14,0.00054685
2020-01-15,0.006874497
2020-01-16,0.012051925
2020-01-17,0.004637876
2020-01-21,0.0032962293
2020-01-22,0.00073332654
2020-01-23,0.0038688453
2020-01-24,0.0008360099
2020-01-27,-0.0024868243
2020-01-28,0.001773518
2020-01-29,0.005739942
2020-01-30,0.010971519
2020-01-31,-0.0010853853
2020-02-03,0.0073230746
2020-02-04,-0.001116933
2020-02-05,0.0058551873
2020-02-06,0.003312354
2020-02-07,0.00492031
2020-02-10,0.005352416
2020-02-11,0.00336228
2020-02-12,0.0037242766
2020-02-13,0.01199962
2020-02-14,0.012601364
2020-02-18,-0.0011228356
2020-02-19,-0.007403993
2020-02-20,-0.003911617
2020-02-21,-0.0009368642
2020-02-24,-0.004569823
2020-02-25,-0.016804438
2020-02-26,0.012478199
2020-02-27,-0.027222764
2020-02-28,-0.030616619
2020-03-02,0.022383925
2020-03-03,0.00543393
2020-03-04,0.031911623
2020-03-05,0.0041822726
2020-03-06,-0.031673733
2020-03-09,-0.08982511
2020-03-10,0.038478278
2020-03-11,-0.047623754
2020-03-12,-0.048324734
2020-03-13,0.094330385
2020-03-16,-0.062178336
2020-03-17,0.08133452
2020-03-18,-0.03735306
2020-03-19,-0.007139402
2020-03-20,-0.0443239
2020-03-23,0.03224419
2020-03-24,0.045067772
2020-03-25,-0.013932409
2020-03-26,0.03196343
2020-03-27,-0.018175805
2020-03-30,0.052727297
2020-03-31,0.0050427336
2020-04-01,-0.019896291
2020-04-02,0.029300049
2020-04-03,-0.0042226533
2020-04-06,0.025634252
2020-04-07,-0.0142599195
2020-04-08,0.06641477
2020-04-09,-0.00270129
2020-04-13,-0.0017191805
2020-04-14,0.032972816
2020-04-15,0.003422359
2020-04-16,0.0064894725
2020-04-17,-0.00014962535
2020-04-20,0.007843178
2020-04-21,-0.0039928546
2020-04-22,0.021927074
2020-04-23,0.007884283
2020-04-24,0.012699471
2020-04-27,0.028761959
2020-04-28,-0.0029797326
2020-04-29,0.0038154023
2020-04-30,-0.0012899067
2020-05-01,-0.019068226
2020-05-04,0.0077092107
2020-05-05,0.021913191
2020-05-06,0.0151220765
2020-05-07,0.0080793
2020-05-08,0.023888007
2020-05-11,0.008375091
2020-05-12,-0.012023514
2020-05-13,0.0028021894
2020-05-14,0.0144665865
2020-05-15,0.004495084
2020-05-18,0.0014869883
2020-05-19,0.022202529
2020-05-20,0.009456627
2020-05-21,-0.013738223
2020-05-22,0.0051505445
2020-05-26,0.047023904
2020-05-27,0.042987846
2020-05-28,-0.0027247604
2020-05-29,-0.0044859634
2020-06-01,-0.0032173102
2020-06-02,0.03245421
2020-06-03,0.030206215
2020-06-04,0.0052642548
2020-06-05,0.030547097
2020-06-08,0.038997635
2020-06-09,-0.027748711
2020-06-10,-0.024937723
2020-06-11,-0.07810823
2020-06-12,0.02486645
2020-06-15,0.020801745
2020-06-16,0.011634124
2020-06-17,0.0038511443
2020-06-18,0.016830048
2020-06-19,-0.0022670622
2020-06-22,0.0021247272
2020-06-23,0.015771735
2020-06-24,-0.024769045
2020-06-25,0.011491826
2020-06-26,-0.03712897
2020-06-29,0.034976263
2020-06-30,0.029777618
2020-07-01,0.08598487
2020-07-02,-0.0046385564
2020-07-06,0.0071655456
2020-07-07,0.009210302
2020-07-08,0.00028614304
2020-07-09,-0.013563876
2020-07-10,0.01830419
2020-07-13,-0.01506288
2020-07-14,0.018340772
2020-07-15,0.023322886
2020-07-16,0.019641146
2020-07-17,-0.0027911523
2020-07-20,-0.008955766
2020-07-21,0.009004535
2020-07-22,0.02123264
2020-07-23,0.0075278957
2020-07-24,0.0008319067
2020-07-27,0.026326094
2020-07-28,-0.018606352
2020-07-29,0.027645782
2020-07-30,0.041763414
2020-07-31,-0.015887838
2020-08-03,0.0050097713
2020-08-04,0.010600628
2020-08-05,0.007368666
2020-08-06,0.0027095065
2020-08-07,0.060584173
2020-08-10,0.061615393
2020-08-11,-0.0136583
2020-08-12,0.026930207
2020-08-13,0.008645082
2020-08-14,0.016927714
2020-08-17,-0.0034313367
2020-08-18,-0.010919972
2020-08-19,-0.008404236
2020-08-20,-0.0021154692
2020-08-21,-0.0027314518
2020-08-24,0.02484499
2020-08-25,0.003921026
2020-08-26,0.0057277046
2020-08-27,-0.0063220887
2020-08-28,0.0091049615
2020-08-31,-0.0053463397
2020-09-01,0.023544617
2020-09-02,0.013877599
2020-09-03,-0.03149923
2020-09-04,0.00802561
2020-09-08,-0.0101381345
2020-09-09,0.017728824
2020-09-10,-0.01830499
2020-09-11,0.006696848
2020-09-14,0.013229673
2020-09-15,-0.0027244305
2020-09-16,0.011915483
2020-09-17,0.0026542204
2020-09-18,-0.011696057
2020-09-21,-0.051326007
2020-09-22,0.01672594
2020-09-23,0.01623702
2020-09-24,0.0028218522
2020-09-25,0.0051068
2020-09-28,0.021356065
2020-09-29,-0.0019641786
2020-09-30,0.0051451265
2020-10-01,0.012245936
2020-10-02,0.027904306
2020-10-05,0.029799292
2020-10-06,-0.002642164
2020-10-07,0.02763219
2020-10-08,0.009607701
2020-10-09,0.004766528
2020-10-12,0.034006357
2020-10-13,-0.014572712
2020-10-14,0.0076320525
2020-10-15,0.019318467
2020-10-16,-0.00026497676
2020-10-19,-0.0018519934
2020-10-20,0.01675618
2020-10-21,-0.02075399
2020-10-22,-0.0041258465
2020-10-23,0.01569476
2020-10-26,-0.016098319
2020-10-27,-0.005601141
2020-10-28,-0.0005925003
2020-10-29,0.025278991
2020-10-30,-0.0033738855
2020-11-02,0.057936627
2020-11-03,0.015055147
2020-11-04,-0.04901702
2020-11-05,0.012980487
2020-11-06,0.0037520658
2020-11-09,0.007486157
2020-11-10,0.02000932
2020-11-11,-0.02353385
2020-11-12,-0.007691036
2020-11-13,0.0009994028
2020-11-16,0.030821897
2020-11-17,0.014631188
2020-11-18,-0.005881454
2020-11-19,0.023011407
2020-11-20,0.0005970057
2020-11-23,0.022435635
2020-11-24,0.011081283
2020-11-25,0.019011155
2020-11-27,0.015098452
2020-11-30,0.015323429
2020-12-01,0.017794902
2020-12-02,-0.0029373816
2020-12-03,0.016204746
2020-12-04,0.01599828
2020-12-07,0.019253403
2020-12-08,0.017793408
2020-12-09,0.00045645935
2020-12-10,0.015733695
2020-12-11,-0.00039421255
2020-12-14,0.00092040066
2020-12-15,0.025023513
2020-12-16,0.00742247
2020-12-17,0.021284558
2020-12-18,0.011316049
2020-12-21,-0.0170495
2020-12-22,0.010569118
2020-12-23,0.0027342453
2020-12-24,0.0065858634
2020-12-28,0.011960257
2020-12-29,-0.013907688
2020-12-30,-0.002140882
2020-12-31,0.0042689573
2021-01-04,0.007518544
2021-01-05,0.017776193
2021-01-06,0.043676753
2021-01-07,0.019766495
2021-01-08,0.007672055
2021-01-11,0.003189953
2021-01-12,0.029478975
2021-01-13,-0.005861245
2021-01-14,0.016583316
2021-01-15,-0.0049680066
2021-01-19,0.0058616903
2021-01-20,0.03037159
2021-01-21,-0.009465399
2021-01-22,0.01837986
2021-01-25,0.0007399738
2021-01-26,-0.0002932683
2021-01-27,-0.027181674
2021-01-28,0.00089348387
2021-01-29,-0.0011134902
2021-02-01,0.02164127
2021-02-02,-0.0015384754
2021-02-03,0.03084674
2021-02-04,0.015256071
2021-02-05,0.0035032032
2021-02-08,0.030399144
2021-02-09,0.0059785065
2021-02-10,0.002021373
2021-02-11,-0.0045930156
2021-02-12,0.0065484336
2021-02-16,-0.0038184142
2021-02-17,0.0020527341
2021-02-18,0.015005767
2021-02-19,0.0067281355
2021-02-22,-0.002228254
2021-02-23,0.0072000227
2021-02-24,0.020327218
2021-02-25,0.016549256
2021-02-26,-0.011379905
2021-03-01,0.017407622
2021-03-02,0.0066020805
2021-03-03,0.018247005
2021-03-04,-0.0078665055
2021-03-05,0.023934016
2021-03-08,0.008574795
2021-03-09,0.0012409717
2021-03-10,0.008343198
2021-03-11,-0.008076703
2021-03-12,0.005789616
2021-03-15,0.013775109
2021-03-16,0.0038933703
2021-03-17,-0.0026940946
2021-03-18,0.017026808
2021-03-19,0.006668235
2021-03-22,-0.002061537
2021-03-23,-0.0027461525
2021-03-24,0.0024870308
2021-03-25,0.014970983
2021-03-26,0.016181076
2021-03-29,0.0030252764
2021-03-30,0.005600052
2021-03-31,-0.001749362
